objectId,admin3_code,admin2_code,ACL,admin1_code,name,dem,latitude,population,updatedAt,alternatenames,longitude,feature_class,modification_date,cc2,country_code,feature_code,geonameid,ascii_name,timezone,createdAt,elevation
0C3R4iNAMU,,133,null,36,Khatauli,241,29.27844,64731,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Khatauli,77.73302,P,9/6/15,,IN,PPL,1266849,Khatauli,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
OmRi9m7rsE,,437,null,35,Kh_tegaon,302,22.59573,23405,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khategaon,Kh_tegaon",76.9133,P,8/7/15,,IN,PPL,1266847,Khategaon,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
zLHemFaQT6,,403,null,37,Kharsia,262,21.98953,18256,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Kharsia,83.10476,P,9/6/15,,IN,PPL,1266872,Kharsia,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
NRDy2GwK2b,,76,null,10,Kharkhauda,227,28.8787,21320,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,76.91069,P,1/7/15,,IN,PPL,1266891,Kharkhauda,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
QISAE35Ckt,,21,null,12,Khaur,280,32.6027,6690,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khaur,Khour",74.80918,P,10/13/14,,IN,PPL,1266829,Khaur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
MDt4GvMFrR,,168,null,36,Kharela,160,25.54277,13798,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kharela,Kharel_",79.81235,P,8/7/15,,IN,PPL,1266937,Kharela,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
YKQtdd5IfI,,138,null,36,Kharkhauda,225,28.83644,13189,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,77.74159,P,5/6/15,,IN,PPL,1266892,Kharkhauda,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
noS2CA71Ht,,52,null,23,Kharar,313,30.74632,45691,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Kharar,76.64689,P,9/6/15,,IN,PPL,1266960,Kharar,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
6AEyCnkB6r,,394,null,21,Kharhi_l,244,20.28845,14007,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kharhial,Kharhi_l,Khariar,Khari_r",82.7606,P,10/14/14,,IN,PPL,1266924,Kharhial,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
HLcfgB1YNP,,325,null,3,Kh_rupatia,66,26.51839,18599,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kharupatia,Kharupatia Ghat,Kh_rupatia",92.14722,P,6/10/20,,IN,PPL,1266862,Kharupatia,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
1VK8kbF7q4,,440,null,35,Khargone,258,21.82292,94985,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khargon,Khargone",75.61394,P,9/6/15,,IN,PPL,1266928,Khargone,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
q0YkRg5BBx,,424,null,35,Kharg_pur,304,24.823,13506,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khargapur,Kharg_pur",79.144,P,10/14/14,,IN,PPL,1266931,Khargapur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
ZvbUDzV3Na,,369,null,38,Khars_w_n,202,22.79093,7216,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kharsawan,Kharsawangarh,Khars_w_n",85.83102,P,6/10/20,,IN,PPL,1266873,Kharsawan,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
TYOvXwDPUq,,405,null,37,Kharod,244,21.7442,8926,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Kharod,82.5788,P,9/6/15,,IN,PPL,1266882,Kharod,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
4jLw0huH8c,,183,null,36,Khargupur,117,27.37611,9576,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Khargupur,81.9882,P,8/7/15,,IN,PPL,1266926,Khargupur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
bh7NIuCUuk,,337,null,28,Khardah,10,22.71861,128346,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khardah,Khardaha",88.37806,P,10/14/14,,IN,PPL,1266945,Khardah,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
5huJbQZPRE,,129,null,24,Kh_npur,290,24.73241,14854,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,76.39601,P,10/14/14,,IN,PPL,1267015,Khanpur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
KyRKtiMlwv,,505,null,16,Kh_pa,315,21.42243,15175,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,78.98168,P,2/11/16,,IN,PPL,1267006,Khapa,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
gt5SFzkNDd,,41,null,23,Khanna,269,30.70547,117137,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khanna,_____",76.22196,P,8/7/15,,IN,PPL,1267016,Khanna,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
3R42bX7u8B,,344,null,28,Kharar,17,22.72211,12049,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Kharar,87.67824,P,10/14/14,,IN,PPL,1266962,Kharar,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
CTg6ptvkcD,,541,null,40,Khammam,120,17.24767,170503,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khammam,Khammamett,Khammamette,Kkhammam,ka mu ma mu,kam'mam,kham'mam,kham'mama,khamam,_______,_____,____,_____,______,_______,_____,______,_____,____",80.14368,P,10/12/14,,IN,PPL,1267076,Khammam,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
iaBcaftKh2,,521,null,16,Kharakvasla,583,18.43997,23677,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khadakvaslal,Khadakwasla,Khandakwalsa,Kharakvasla",73.77545,P,10/13/14,,IN,PPL,1266966,Kharakvasla,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
tjZG2HBOdp,,226,null,34,Kharagpur,57,25.12446,27492,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kharagpur,________",86.55578,P,10/14/14,,IN,PPL,1266975,Kharagpur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
GitBGx8a7U,,466,null,35,Khandwa,314,21.82427,182841,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kandva,Khandwa,kan de wa,khandava,khando'oya,khandoraa,khandva,______,_____,______,_______,______,__________,________,_____,___",76.35086,P,8/7/15,,IN,PPL,1267031,Khandwa,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
f68wKCgEoB,,555,null,19,Kh_n_pur,674,15.63969,17216,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khanapur,Kh_n_pur",74.50847,P,10/14/14,,IN,PPL,1267065,Khanapur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
nKxMa7MKa0,,142,null,36,Kh_npur,211,28.53446,14688,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khanpur,Kh_npur",78.06546,P,10/14/14,,IN,PPL,1267014,Khanpur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
UvdxSMUveo,,344,null,28,Kharagpur,42,22.33971,219665,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kharagpur,Khargpur,karakpur,ke lei ge bu er,kharagapura,khargapura,khragpwr,________,_______,______,______,________,_______,________,________,_____",87.32501,P,10/14/14,,IN,PPL,1266976,Kharagpur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
77cMi5Htww,,500,null,16,Kh_mgaon,304,20.70738,94604,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khamgaon,Kh_mgaon",76.56827,P,10/13/14,,IN,PPL,1267084,Khamgaon,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
QgJ0velnWf,,,null,37,Khair_garh,171,26.94269,20095,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khairagarh,Khair_garh,Kheragarh",77.8189,P,7/5/16,,IN,PPL,1267173,Khairagarh,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
6oW8lNKiys,,674,null,9,Khambh_liya,50,22.20685,38121,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khambhalia,Khambhaliva,Khambhaliya,Khambh_liya",69.65031,P,5/28/18,,IN,PPLA2,1267091,Khambhaliya,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
yfZkxkUvHU,,111,null,24,Khandela,489,27.60499,23164,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Khandela,75.502,P,10/14/14,,IN,PPL,1267044,Khandela,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
uHDB5yT7B6,,154,null,36,Khair_b_d,140,27.52698,42125,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khairabad,Khair_b_d,khairabada,_______",80.75461,P,9/28/19,,IN,PPL,1267175,Khairabad,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
awoGVCnDG7,,230,null,34,Khagaul,61,25.57898,51577,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Khagaul,85.04564,P,1/7/16,,IN,PPL,1267187,Khagaul,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
VYHlYCUpnp,,411,null,37,Khamharia,328,20.976,6998,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Khamharia,82.25116,P,9/6/15,,IN,PPL,1267083,Khamharia,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
ybVpwdxUKo,,40,null,23,Kham_non Kal_n,275,30.81725,9396,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khamanon,Khamanon Kalan,Kham_non,Kham_non Kal_n",76.35478,P,8/7/15,,IN,PPL,1267105,Khamanon Kalan,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
UBpqB1f1Hd,,451,null,35,Khamaria,383,23.22558,15019,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,79.88007,P,8/7/15,,IN,PPLQ,1267097,Khamaria,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
N6ko9EeEdG,,482,null,9,Khambh_t,22,22.31744,81328,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Cambay,Kambay,Khambayat,Khambhat,Khambh_t,Khamb_yat",72.61916,P,6/10/20,,IN,PPL,1267090,Khambhat,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
GcUahzVH1v,,388,null,21,Khallikot,56,19.60908,11698,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kallikota,Khallikot,Khallikote,Kullikota",85.08609,P,6/22/16,,IN,PPL,1267112,Khallikot,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
iwBatx4Wfs,,408,null,37,Khair_garh,317,21.41859,15734,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khairagarh,Khairagarh Raj,Khair_garh",80.97942,P,6/10/20,,IN,PPL,1267174,Khairagarh,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
IoNf0ehu7j,,435,null,35,Kh_chrod,493,23.42322,31825,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khachrod,Kh_chrod",75.28185,P,10/14/14,,IN,PPL,1267203,Khachrod,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
hl5ljvjdaI,,186,null,36,Khal_l_b_d,84,26.77268,45321,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khalilabad,Khal_l_b_d",83.07179,P,9/6/15,,IN,PPL,1267115,Khalilabad,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
DaKkRen73j,,425,null,35,Khajuraho Group of Monuments,218,24.84809,25662,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Conjunto de Templos de Khajuraho,HJR,Khadzuraho,Khad_uraho,Khajraho,Khajr_ho,Khajuraho,Khajur�ho,Khajur_ho,Kkhadzhurakho,kajuraho,khajuraha,khajuraho,__________,_______,_______,_______,_______",79.93351,P,10/19/18,,IN,PPL,1267154,Khajuraho Group of Monuments,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
CLNogdeDJV,,121,null,24,Keshorai P_tan,254,25.29275,23464,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,75.93948,P,10/14/14,,IN,PPL,1267226,Keshorai Patan,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
HTlWEvgqqu,,223,null,34,Khagaria,47,25.5022,49982,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Khagaria,86.46708,P,11/8/15,,IN,PPL,1267189,Khagaria,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
bEEuHvDVji,,395,null,21,Kesinga,195,20.18778,17994,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Kesinga,83.21949,P,10/14/14,,IN,PPL,1267222,Kesinga,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
Z3gKClHOFj,,189,null,36,Khada,96,27.18333,16350,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,83.88333,P,10/14/14,,IN,PPL,1267202,Khada,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
C5PXospnlr,,407,null,37,Kawardha,356,22.00853,35238,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Kawardha,81.23148,P,1/23/19,,IN,PPLA2,1267369,Kawardha,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
15HKWBtBJh,,166,null,36,Khail_r,271,25.34127,13334,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khailar,Khailor,Khail_r",78.53133,P,2/5/20,,IN,PPL,1267185,Khailar,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
u5Pjayav3k,,143,null,36,Khair,194,27.94195,30173,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khair,kha'ira,khaira,khaira prakhanda,kher,____,___,___ _______,____,____",77.84243,P,8/7/15,,IN,PPL,1267182,Khair,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
TEKyGIgu2Q,,172,null,36,Kh_ga,115,25.77215,13338,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khaga,Kh_ga",81.10393,P,8/7/15,,IN,PPL,1267190,Khaga,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
dE2FI7X2z7,,354,null,38,Kenduad_h,210,23.77574,9032,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kenduadih,Kenduad_h",86.37609,P,10/14/14,,IN,PPL,1267280,Kenduadih,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
NjLmShMFAv,,119,null,24,Kekri,358,25.97132,37850,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Kekri,75.14992,P,10/14/14,,IN,PPL,1267336,Kekri,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
NL9L3DSXmS,,521,null,16,Khadki,565,18.5635,75654,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Khadki,Kirkee",73.85205,P,10/13/14,,IN,PPL,1267195,Khadki,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
9ef5CE57cn,,136,null,36,Kemr_,188,28.80673,26726,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kemri,Kemr_",79.2048,P,6/10/20,,IN,PPL,1267297,Kemri,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
58RmTxRP1s,,486,null,9,Kaw_nt,200,22.09282,8618,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kavant,Kawant,Kaw_nt",74.05078,P,6/10/20,,IN,PPL,1267370,Kawant,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
YKE245I0KC,,631,null,25,K_veripatnam,466,12.42186,14208,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kaveripatnam,Kaveripattinam,Kaverippattanam,K_veripatnam,K_verippattanam",78.2188,P,6/10/20,,IN,PPL,1267385,Kaveripatnam,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
uEpb61M0Nc,,379,null,21,Kendr_parha,8,20.50166,43843,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kendrapara,Kendraparha,Kendr_parha,Kendr_p_ra",86.42227,P,10/14/14,,IN,PPL,1267283,Kendraparha,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
AuiNmrFItR,,556,null,19,Ker_r,629,16.01384,17928,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kerur,Ker_r",75.54631,P,10/14/14,,IN,PPL,1267239,Kerur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
Tu4W3KDQAh,,58,null,39,Ked_rn_th,3430,30.72016,508,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kedarnath,Ked_rn_th",79.06831,P,10/14/14,,IN,PPL,1267345,Kedarnath,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
G6FikzfUBE,,631,null,25,Kelamangalam,796,12.60307,11328,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kelamangalam,Kelamnagalam",77.85193,P,11/22/16,,IN,PPL,1267331,Kelamangalam,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
PInb76XXtX,,614,null,25,K_ttupputt_r,112,10.99385,11040,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kattupputtur,Kattuputtur,Katuputur,K_ttupputt_r,K_ttuputt_r",78.21929,P,6/10/20,,IN,PPL,1267428,Kattupputtur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
q5fmHLB9pT,,340,null,28,Kenda,242,23.1959,15131,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Kenda,86.51499,P,10/14/14,,IN,PPL,1267290,Kenda,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
rUtlMP2mfR,,587,null,14,Kavaratti,14,10.56688,10688,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Atol Kavaraci,Kavaratis,Kavaratti,ka wa la di,kabalati,kabarati,kabaratti,kabharetti,kavarati,kavaratti,kw ratti,kwaraty,____ ________,_________,_________,_______,__________,_______,__________,__________,______,_______,_______,_______,_______,_______,________,_____,____,____",72.64203,P,10/13/14,,IN,PPLA,1267390,Kavaratti,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
GJSaodIgd7,,479,null,9,Keshod,44,21.30328,68518,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"IXK,Keshod,Kesod",70.24861,P,10/13/14,,IN,PPL,1267227,Keshod,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
2UpkeifSma,,627,null,25,Kayalpattinam,4,8.57143,36175,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Aramaganori,Coilnapatam,Kayalpatnam,Kayalpattinam,Kayalpatuam,K_yalpatnam,K_yalpattinam",78.11992,P,10/14/14,,IN,PPL,1267361,Kayalpattinam,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
V4Xnzy297B,,627,null,25,Kayatt_r,63,8.94834,10007,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kayatar,Kayattar,Kayatt_r",77.77424,P,6/10/20,,IN,PPL,1267357,Kayattar,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
ovlzRQZzG1,,598,null,13,K_yankulam,12,9.18173,64183,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kayamkulam,Kayangulam,Kayankulam,K_yankulam",76.50093,P,6/10/20,,IN,PPL,1267360,Kayankulam,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
viJ6NIkKIF,,550,null,2,K_vali,18,14.9163,83352,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kavali,K_vali",79.99449,P,9/6/15,,IN,PPL,1267394,Kavali,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
autIeCUVY3,,602,null,25,Kattiv_kkam,2,13.21667,34595,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kattivakkam,Kattiv_kkam",80.31667,P,10/14/14,,IN,PPL,1267433,Kattivakkam,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
sy6127j7XV,,560,null,19,Kaval_r,548,15.28829,1010,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kavalur,Kaval_r",75.9433,P,11/8/17,,IN,PPL,1267393,Kavalur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
rsRRPeBIjB,,598,null,13,Kattanam,22,9.17614,19764,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Kattanam,76.56325,P,4/6/17,,IN,PPL,1267435,Kattanam,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
kmwCmCuTDN,,481,null,9,Katpur,9,21.05869,6981,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Jegri,Kadpur,Katpur,Kutpur",71.79457,P,10/13/14,,IN,PPL,1267454,Katpur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
n3po5kWRWR,,505,null,16,K_tol,413,21.27388,41893,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Katol,K_tol",78.5858,P,4/8/15,,IN,PPL,1267461,Katol,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
D8HDI1Br0C,,525,null,16,K_ti,515,17.96137,12022,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,75.88895,P,10/13/14,,IN,PPL,1267481,Kati,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
InD9gnCZbs,,181,null,36,Katra,115,27.50871,6853,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),,82.02636,P,8/7/15,,IN,PPL,1267449,Katra,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
RCRJDBfPiC,,605,null,25,K_tp_di,213,12.96951,16408,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Katpadi,K_tp_di",79.14552,P,10/14/14,,IN,PPL,1267456,Katpadi,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
y8YUhLwKfM,,20,null,12,Katra,868,32.99167,9106,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Katra,74.93195,P,10/13/14,,IN,PPL,1267448,Katra,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
qtf7Wd29N6,,457,null,35,Katangi,351,21.77369,15321,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Katangi,Kat_ngi",79.80513,P,8/7/15,,IN,PPL,1267538,Katangi,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
IpGMVP0i6t,,7,null,12,Kathua,323,32.36941,48551,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kathua,Katkhua,ka tu a,kathu'a,kathura,kathuraa,kathuva,kathwa,______,_____,_____,____,_____,____,_____,_____,____,_____,___",75.52539,P,9/6/15,,IN,PPL,1267486,Kathua,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
PyA7mqz63N,,492,null,9,K_thor,23,21.28854,15311,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kathor,K_thor",72.9407,P,10/13/14,,IN,PPL,1267492,Kathor,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
7HPxFjYjHF,,354,null,38,K_tr_s,199,23.79752,57349,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Katras,K_tr_s",86.29834,P,10/14/14,,IN,PPL,1267439,Katras,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
M50sM0goDf,,67,null,39,Kashipur,239,29.21399,103138,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kashipur,K_sh_pur,ka si xi pu er,kashypwr,kasipura,_______,_______,____ ____ ________,_______,_______,_______,_______,_______,_____",78.95693,P,10/14/14,,IN,PPL,1267579,Kashipur,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
l0k6iTB1oH,,202,null,36,K_sganj,181,27.80882,99462,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Kasganj,K_sganj",78.64579,P,8/7/15,,IN,PPL,1267588,Kasganj,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
36Gd7Ver8z,,404,null,37,Katghora,325,22.50247,20113,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),Katghora,82.54279,P,9/6/15,,IN,PPL,1267517,Katghora,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
FeuaVwu8BC,,335,null,28,K_toya,22,23.64558,78408,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),"Katoya,Katwa,K_toya",88.13258,P,6/10/20,,IN,PPL,1267457,Katoya,Asia/Kolkata,Wed Oct 07 2020 23:51:30 GMT+0530 (India Standard Time),
